PEOPLE_POSITIVE_CASES_COUNT,REPORT_DATE,CONTINENT_NAME,COUNTRY_SHORT_NAME,PEOPLE_DEATH_COUNT
3410,8/28/2020,Asia,Thailand,58
3523,9/27/2020,Asia,Thailand,59
2938,4/29/2020,Asia,Thailand,54
2613,4/14/2020,Asia,Thailand,41
2988,5/6/2020,Asia,Thailand,54
3028,5/18/2020,Asia,Thailand,56
82,3/15/2020,Asia,Thailand,1
43,3/3/2020,Asia,Thailand,1
42,3/1/2020,Asia,Thailand,1
1,1/15/2020,Asia,Thailand,0
0,1/12/2020,Asia,Thailand,0
0,1/3/2020,Asia,Thailand,0
3389,8/20/2020,Asia,Thailand,58
358290,9/30/2020,Asia,Iraq,9122
319035,9/21/2020,Asia,Iraq,8555
137556,8/6/2020,Asia,Iraq,5094
180133,8/18/2020,Asia,Iraq,5954
69612,7/10/2020,Asia,Iraq,2882
16675,6/12/2020,Asia,Iraq,457
382,3/27/2020,Asia,Iraq,36
204341,8/24/2020,Asia,Iraq,6428
0,1/22/2020,Asia,Iraq,0
73932,10/8/2020,Asia,Bahrain,262
756,4/7/2020,Asia,Bahrain,4
0,1/3/2020,Asia,Bahrain,0
90618,9/27/2020,Asia,United Arab Emirates,411
58249,7/25/2020,Asia,United Arab Emirates,343
59921,7/30/2020,Asia,United Arab Emirates,347
67007,8/24/2020,Asia,United Arab Emirates,375
59177,7/28/2020,Asia,United Arab Emirates,345
46973,6/27/2020,Asia,United Arab Emirates,310
18878,5/12/2020,Asia,United Arab Emirates,201
45,3/9/2020,Asia,United Arab Emirates,0
85,3/13/2020,Asia,United Arab Emirates,0
35788,6/3/2020,Asia,United Arab Emirates,269
0,1/25/2020,Asia,United Arab Emirates,0
42,3/25/2020,Asia,Kyrgyzstan,0
45335,9/19/2020,Asia,Kyrgyzstan,1063
682,4/26/2020,Asia,Kyrgyzstan,8
665,4/25/2020,Asia,Kyrgyzstan,8
931,5/9/2020,Asia,Kyrgyzstan,12
2093,6/10/2020,Asia,Kyrgyzstan,26
0,1/4/2020,Asia,Kyrgyzstan,0
49072,10/29/2020,Asia,Myanmar,1172
313,7/6/2020,Asia,Myanmar,6
206,5/27/2020,Asia,Myanmar,6
146,4/28/2020,Asia,Myanmar,5
0,2/19/2020,Asia,Myanmar,0
0,2/5/2020,Asia,Myanmar,0
274,9/10/2020,Asia,Cambodia,0
283,10/17/2020,Asia,Cambodia,0
234,7/31/2020,Asia,Cambodia,0
129,6/22/2020,Asia,Cambodia,0
122,5/19/2020,Asia,Cambodia,0
1,2/19/2020,Asia,Cambodia,0
396454,10/28/2020,Asia,Indonesia,13512
12438,5/7/2020,Asia,Indonesia,895
19189,5/21/2020,Asia,Indonesia,1242
76981,7/14/2020,Asia,Indonesia,3656
30514,6/7/2020,Asia,Indonesia,1801
45029,6/21/2020,Asia,Indonesia,2429
41431,6/18/2020,Asia,Indonesia,2276
0,2/6/2020,Asia,Indonesia,0
0,1/19/2020,Asia,Indonesia,0
0,2/4/2020,Asia,Indonesia,0
1177,10/30/2020,Asia,Vietnam,35
1049,9/7/2020,Asia,Vietnam,35
1097,10/6/2020,Asia,Vietnam,35
1148,10/23/2020,Asia,Vietnam,35
270,4/30/2020,Asia,Vietnam,0
268,4/19/2020,Asia,Vietnam,0
324,5/22/2020,Asia,Vietnam,0
16,2/26/2020,Asia,Vietnam,0
16,2/19/2020,Asia,Vietnam,0
10,2/6/2020,Asia,Vietnam,0
16,2/21/2020,Asia,Vietnam,0
237878,7/5/2020,Asia,Iran,11408
286523,7/25/2020,Asia,Iran,15289
252720,7/11/2020,Asia,Iran,12447
21638,3/23/2020,Asia,Iran,1685
322567,8/8/2020,Asia,Iran,18132
328844,8/11/2020,Asia,Iran,18616
177938,6/11/2020,Asia,Iran,8506
28,2/23/2020,Asia,Iran,5
131652,5/23/2020,Asia,Iran,7300
7161,3/10/2020,Asia,Iran,237
0,1/10/2020,Asia,Iran,0
14293,7/15/2020,Asia,Uzbekistan,68
33,3/22/2020,Asia,Uzbekistan,0
2046,5/1/2020,Asia,Uzbekistan,9
6216,6/21/2020,Asia,Uzbekistan,19
6358,6/22/2020,Asia,Uzbekistan,19
39799,10/12/2020,Asia,Afghanistan,1477
39994,10/14/2020,Asia,Afghanistan,1480
2469,5/3/2020,Asia,Afghanistan,72
2171,5/1/2020,Asia,Afghanistan,64
35727,7/22/2020,Asia,Afghanistan,1190
0,1/16/2020,Asia,Afghanistan,0
26511,10/31/2020,Asia,South Korea,464
10284,4/6/2020,Asia,South Korea,186
9976,4/2/2020,Asia,South Korea,169
10840,5/9/2020,Asia,South Korea,256
10761,4/29/2020,Asia,South Korea,246
10683,4/21/2020,Asia,South Korea,237
14336,8/2/2020,Asia,South Korea,301
6767,3/7/2020,Asia,South Korea,44
9786,3/31/2020,Asia,South Korea,163
8236,3/16/2020,Asia,South Korea,75
18,2/5/2020,Asia,South Korea,0
1,1/21/2020,Asia,South Korea,0
376935,10/30/2020,Asia,Philippines,7147
552,3/25/2020,Asia,Philippines,35
356618,10/19/2020,Asia,Philippines,6652
16634,5/30/2020,Asia,Philippines,942
28459,6/20/2020,Asia,Philippines,1130
23732,6/11/2020,Asia,Philippines,1027
6,3/8/2020,Asia,Philippines,1
0,1/6/2020,Asia,Philippines,0
320,10/13/2020,Asia,Mongolia,0
14,4/6/2020,Asia,Mongolia,0
301,8/27/2020,Asia,Mongolia,0
197,6/12/2020,Asia,Mongolia,0
219,6/28/2020,Asia,Mongolia,0
141,5/22/2020,Asia,Mongolia,0
0,3/2/2020,Asia,Mongolia,0
1,3/10/2020,Asia,Mongolia,0
29,10/18/2020,Asia,Timor Leste,0
24,5/31/2020,Asia,Timor Leste,0
25,8/20/2020,Asia,Timor Leste,0
24,6/16/2020,Asia,Timor Leste,0
26,8/22/2020,Asia,Timor Leste,0
0,1/23/2020,Asia,Timor Leste,0
0,1/26/2020,Asia,Timor Leste,0
0,1/20/2020,Asia,Timor Leste,0
10097,10/9/2020,Asia,Tajikistan,78
0,3/4/2020,Asia,Tajikistan,0
0,2/9/2020,Asia,Tajikistan,0
4289,6/5/2020,Asia,Tajikistan,48
0,3/7/2020,Asia,Tajikistan,0
0,2/1/2020,Asia,Tajikistan,0
0,1/16/2020,Asia,Tajikistan,0
0,1/9/2020,Asia,Tajikistan,0
9583,9/10/2020,Asia,Malaysia,128
1183,3/22/2020,Asia,Malaysia,4
9946,9/15/2020,Asia,Malaysia,128
9374,9/4/2020,Asia,Malaysia,128
6978,5/20/2020,Asia,Malaysia,114
7009,5/21/2020,Asia,Malaysia,114
9235,8/20/2020,Asia,Malaysia,125
8336,6/10/2020,Asia,Malaysia,117
22,2/22/2020,Asia,Malaysia,0
2320,3/29/2020,Asia,Malaysia,27
1306,3/23/2020,Asia,Malaysia,10
518,10/6/2020,Asia,Taiwan,7
499,9/15/2020,Asia,Taiwan,7
477,8/6/2020,Asia,Taiwan,7
429,4/27/2020,Asia,Taiwan,6
440,5/20/2020,Asia,Taiwan,7
451,7/13/2020,Asia,Taiwan,7
443,6/15/2020,Asia,Taiwan,7
306,3/30/2020,Asia,Taiwan,5
446,6/22/2020,Asia,Taiwan,7
443,6/7/2020,Asia,Taiwan,7
428,4/25/2020,Asia,Taiwan,6
440,5/19/2020,Asia,Taiwan,7
438,5/6/2020,Asia,Taiwan,6
34,2/28/2020,Asia,Taiwan,1
10,2/3/2020,Asia,Taiwan,0
0,1/12/2020,Asia,Taiwan,0
0,1/5/2020,Asia,Taiwan,0
57980,10/28/2020,Asia,Singapore,28
57876,10/12/2020,Asia,Singapore,27
57091,9/9/2020,Asia,Singapore,27
57685,9/27/2020,Asia,Singapore,27
42432,6/24/2020,Asia,Singapore,26
28794,5/20/2020,Asia,Singapore,22
55838,8/18/2020,Asia,Singapore,27
51197,7/29/2020,Asia,Singapore,27
14951,4/29/2020,Asia,Singapore,14
2918,4/14/2020,Asia,Singapore,9
19410,5/6/2020,Asia,Singapore,18
1909,4/11/2020,Asia,Singapore,6
46283,7/14/2020,Asia,Singapore,26
0,1/6/2020,Asia,Singapore,0
0,1/3/2020,Asia,Singapore,0
0,1/5/2020,Asia,Singapore,0
102292,6/19/2020,Asia,Bangladesh,1343
218,4/9/2020,Asia,Bangladesh,20
271881,8/15/2020,Asia,Bangladesh,3591
0,3/6/2020,Asia,Bangladesh,0
0,2/14/2020,Asia,Bangladesh,0
0,2/17/2020,Asia,Bangladesh,0
6685082,10/6/2020,Asia,India,103569
4280422,9/8/2020,Asia,India,72775
5400619,9/20/2020,Asia,India,86752
1336861,7/25/2020,Asia,India,31358
236657,6/6/2020,Asia,India,6642
508953,6/27/2020,Asia,India,15685
1750723,8/2/2020,Asia,India,37364
1192915,7/22/2020,Asia,India,28732
125,3/17/2020,Asia,India,3
3,2/21/2020,Asia,India,0
129944,10/21/2020,Asia,Qatar,224
118994,9/2/2020,Asia,Qatar,198
5448,4/20/2020,Asia,Qatar,8
949,4/4/2020,Asia,Qatar,3
113262,8/11/2020,Asia,Qatar,188
3,3/3/2020,Asia,Qatar,0
0,2/15/2020,Asia,Qatar,0
0,1/13/2020,Asia,Qatar,0
2057,10/17/2020,Asia,Yemen,597
1619,7/21/2020,Asia,Yemen,447
1103,6/28/2020,Asia,Yemen,296
399,6/3/2020,Asia,Yemen,87
1640,7/23/2020,Asia,Yemen,458
1,4/11/2020,Asia,Yemen,0
0,3/7/2020,Asia,Yemen,0
0,1/30/2020,Asia,Yemen,0
0,1/27/2020,Asia,Yemen,0
91006,10/20/2020,Asia,China,4739
90858,10/14/2020,Asia,China,4739
88793,8/10/2020,Asia,China,4686
89441,8/18/2020,Asia,China,4703
82395,4/2/2020,Asia,China,3316
83976,5/9/2020,Asia,China,4637
84524,6/20/2020,Asia,China,4638
83964,5/4/2020,Asia,China,4637
59865,2/13/2020,Asia,China,1368
17211,2/3/2020,Asia,China,361
98116,10/28/2020,Asia,Japan,1730
80497,9/25/2020,Asia,Japan,1532
87020,10/8/2020,Asia,Japan,1613
46783,8/9/2020,Asia,Japan,1040
63822,8/26/2020,Asia,Japan,1209
568,3/11/2020,Asia,Japan,12
16986,6/3/2020,Asia,Japan,900
15798,5/11/2020,Asia,Japan,621
0,1/8/2020,Asia,Japan,0
36214,9/10/2020,Asia,Palestine,217
57441,10/16/2020,Asia,Palestine,473
3689,7/4/2020,Asia,Palestine,15
91,3/28/2020,Asia,Palestine,1
22391,8/18/2020,Asia,Palestine,121
307,4/18/2020,Asia,Palestine,2
19121,8/11/2020,Asia,Palestine,110
0,1/7/2020,Asia,Palestine,0
0,12/31/2019,Asia,Palestine,0
148,10/28/2020,Asia,Brunei Darussalam,3
148,10/25/2020,Asia,Brunei Darussalam,3
144,9/4/2020,Asia,Brunei Darussalam,3
141,7/2/2020,Asia,Brunei Darussalam,3
88,3/23/2020,Asia,Brunei Darussalam,0
141,5/22/2020,Asia,Brunei Darussalam,1
0,1/22/2020,Asia,Brunei Darussalam,0
346482,10/30/2020,Asia,Saudi Arabia,5363
324407,9/12/2020,Asia,Saudi Arabia,4213
321595,9/8/2020,Asia,Saudi Arabia,4107
323720,9/11/2020,Asia,Saudi Arabia,4189
164144,6/24/2020,Asia,Saudi Arabia,1346
237803,7/15/2020,Asia,Saudi Arabia,2283
62545,5/21/2020,Asia,Saudi Arabia,339
281435,8/5/2020,Asia,Saudi Arabia,2984
270831,7/29/2020,Asia,Saudi Arabia,2789
7142,4/18/2020,Asia,Saudi Arabia,87
24097,5/2/2020,Asia,Saudi Arabia,169
0,3/1/2020,Asia,Saudi Arabia,0
0,2/11/2020,Asia,Saudi Arabia,0
0,2/12/2020,Asia,Saudi Arabia,0
0,2/6/2020,Asia,Saudi Arabia,0
0,1/13/2020,Asia,Saudi Arabia,0
3041,9/5/2020,Asia,Syria,127
2898,9/3/2020,Asia,Syria,120
122,6/1/2020,Asia,Syria,4
1188,8/10/2020,Asia,Syria,52
47,5/13/2020,Asia,Syria,3
42,4/26/2020,Asia,Syria,3
47,5/9/2020,Asia,Syria,3
0,2/24/2020,Asia,Syria,0
120232,10/24/2020,Asia,Kuwait,740
16764,5/20/2020,Asia,Kuwait,121
317,4/2/2020,Asia,Kuwait,0
1658,4/18/2020,Asia,Kuwait,5
34952,6/13/2020,Asia,Kuwait,285
41879,6/25/2020,Asia,Kuwait,337
69,3/11/2020,Asia,Kuwait,0
46,3/2/2020,Asia,Kuwait,0
0,2/9/2020,Asia,Kuwait,0
234,9/10/2020,Asia,Bhutan,0
330,10/20/2020,Asia,Bhutan,0
82,7/12/2020,Asia,Bhutan,0
24,5/24/2020,Asia,Bhutan,0
155,8/23/2020,Asia,Bhutan,0
21,5/19/2020,Asia,Bhutan,0
0,2/21/2020,Asia,Bhutan,0
283,10/3/2020,Asia,Bhutan,0
21,5/20/2020,Asia,Bhutan,0
5,4/2/2020,Asia,Bhutan,0
99,7/29/2020,Asia,Bhutan,0
59,6/8/2020,Asia,Bhutan,0
92,7/23/2020,Asia,Bhutan,0
168235,10/31/2020,Asia,Nepal,920
39460,9/1/2020,Asia,Nepal,228
159830,10/27/2020,Asia,Nepal,862
62797,9/20/2020,Asia,Nepal,401
100676,10/10/2020,Asia,Nepal,600
16801,7/13/2020,Asia,Nepal,38
18374,7/25/2020,Asia,Nepal,44
1,2/10/2020,Asia,Nepal,0
0,1/24/2020,Asia,Nepal,0
88337,9/12/2020,Asia,Oman,762
111837,10/24/2020,Asia,Oman,1147
2958,5/8/2020,Asia,Oman,14
71547,7/23/2020,Asia,Oman,349
2637,5/5/2020,Asia,Oman,12
1790,4/25/2020,Asia,Oman,10
84509,8/25/2020,Asia,Oman,637
0,2/14/2020,Asia,Oman,0
79159,8/5/2020,Asia,Oman,421
3399,5/11/2020,Asia,Oman,17
81787,8/11/2020,Asia,Oman,521
0,1/18/2020,Asia,Oman,0
3196,9/13/2020,Asia,Sri Lanka,12
368,4/24/2020,Asia,Sri Lanka,7
2971,8/26/2020,Asia,Sri Lanka,12
2984,8/27/2020,Asia,Sri Lanka,12
2753,7/24/2020,Asia,Sri Lanka,11
0,1/1/2020,Asia,Sri Lanka,0
308217,9/24/2020,Asia,Pakistan,6437
314616,10/4/2020,Asia,Pakistan,6513
304386,9/18/2020,Asia,Pakistan,6408
313431,10/2/2020,Asia,Pakistan,6499
302020,9/14/2020,Asia,Pakistan,6383
290958,8/20/2020,Asia,Pakistan,6209
5988,4/15/2020,Asia,Pakistan,107
294193,8/26/2020,Asia,Pakistan,6267
280029,8/3/2020,Asia,Pakistan,5984
16817,5/1/2020,Asia,Pakistan,385
25837,5/8/2020,Asia,Pakistan,594
18114,5/2/2020,Asia,Pakistan,417
0,2/13/2020,Asia,Pakistan,0
37272,9/29/2020,Asia,Lebanon,351
71390,10/26/2020,Asia,Lebanon,565
17777,9/2/2020,Asia,Lebanon,171
527,4/6/2020,Asia,Lebanon,18
1697,6/27/2020,Asia,Lebanon,33
133,3/19/2020,Asia,Lebanon,4
668,4/18/2020,Asia,Lebanon,21
120,3/18/2020,Asia,Lebanon,3
1907,7/8/2020,Asia,Lebanon,36
845,5/11/2020,Asia,Lebanon,26
87530,9/24/2020,Asia,United Arab Emirates,406
72766,9/5/2020,Asia,United Arab Emirates,387
69690,8/31/2020,Asia,United Arab Emirates,382
120710,10/23/2020,Asia,United Arab Emirates,474
75098,9/9/2020,Asia,United Arab Emirates,391
68511,8/28/2020,Asia,United Arab Emirates,378
20386,5/14/2020,Asia,United Arab Emirates,206
65802,8/21/2020,Asia,United Arab Emirates,369
9,2/21/2020,Asia,United Arab Emirates,0
5,2/7/2020,Asia,United Arab Emirates,0
61352,8/5/2020,Asia,United Arab Emirates,351
6042,9/24/2020,Asia,Jordan,35
127,3/25/2020,Asia,Jordan,0
17464,10/6/2020,Asia,Jordan,110
746,6/2/2020,Asia,Jordan,9
1187,7/30/2020,Asia,Jordan,11
1191,7/31/2020,Asia,Jordan,11
1,3/4/2020,Asia,Jordan,0
1609,8/24/2020,Asia,Jordan,12
765,6/5/2020,Asia,Jordan,9
0,2/28/2020,Asia,Jordan,0
0,2/5/2020,Asia,Jordan,0
0,1/8/2020,Asia,Jordan,0
0,1/2/2020,Asia,Jordan,0
10014,9/26/2020,Asia,Maldives,34
11271,10/21/2020,Asia,Maldives,37
1078,5/17/2020,Asia,Maldives,4
85,4/22/2020,Asia,Maldives,0
2468,7/6/2020,Asia,Maldives,11
13,3/24/2020,Asia,Maldives,0
8,3/12/2020,Asia,Maldives,0
2400,7/3/2020,Asia,Maldives,10
308840,10/24/2020,Asia,Israel,2329
15834,4/30/2020,Asia,Israel,215
13942,4/22/2020,Asia,Israel,184
99599,8/21/2020,Asia,Israel,795
31186,7/7/2020,Asia,Israel,338
0,2/21/2020,Asia,Israel,0
92680,8/17/2020,Asia,Israel,685
306302,9/23/2020,Asia,Turkey,7639
225173,7/26/2020,Asia,Turkey,5596
151615,5/20/2020,Asia,Turkey,4199
250542,8/18/2020,Asia,Turkey,5996
86306,4/20/2020,Asia,Turkey,2017
194511,6/27/2020,Asia,Turkey,5065
2433,3/26/2020,Asia,Turkey,59
185245,6/20/2020,Asia,Turkey,4905
0,2/12/2020,Asia,Turkey,0
133924,9/6/2020,Asia,Kazakhstan,1901
145603,10/20/2020,Asia,Kazakhstan,2155
102936,8/5/2020,Asia,Kazakhstan,1109
3205,4/30/2020,Asia,Kazakhstan,25
78486,7/24/2020,Asia,Kazakhstan,585
16779,6/20/2020,Asia,Kazakhstan,113
14238,6/13/2020,Asia,Kazakhstan,70
0,3/5/2020,Asia,Kazakhstan,0
0,3/9/2020,Asia,Kazakhstan,0
23,10/21/2020,Asia,Laos,0
23,10/20/2020,Asia,Laos,0
19,5/17/2020,Asia,Laos,0
2,3/26/2020,Asia,Laos,0
0,3/20/2020,Asia,Laos,0
19,7/6/2020,Asia,Laos,0
22,8/23/2020,Asia,Laos,0
22,8/25/2020,Asia,Laos,0
0,3/2/2020,Asia,Laos,0
0,3/17/2020,Asia,Laos,0
0,2/19/2020,Asia,Laos,0
0,2/25/2020,Asia,Laos,0
3522,9/26/2020,Asia,Thailand,59
3575,10/2/2020,Asia,Thailand,59
2220,4/6/2020,Asia,Thailand,26
212,3/20/2020,Asia,Thailand,1
3135,6/16/2020,Asia,Thailand,58
3148,6/22/2020,Asia,Thailand,58
234934,9/1/2020,Asia,Iraq,7042
362981,10/1/2020,Asia,Iraq,9181
20209,6/15/2020,Asia,Iraq,607
4272,5/24/2020,Asia,Iraq,152
1574,4/21/2020,Asia,Iraq,82
11098,6/7/2020,Asia,Iraq,318
85,3/15/2020,Asia,Iraq,9
0,1/4/2020,Asia,Iraq,0
46669,9/30/2020,Asia,Kyrgyzstan,1064
44135,9/3/2020,Asia,Kyrgyzstan,1059
51490,10/17/2020,Asia,Kyrgyzstan,1108
14,3/22/2020,Asia,Kyrgyzstan,0
39162,8/7/2020,Asia,Kyrgyzstan,1451
506,4/18/2020,Asia,Kyrgyzstan,5
49871,10/13/2020,Asia,Kyrgyzstan,1092
54006,10/22/2020,Asia,Kyrgyzstan,1122
3726,6/24/2020,Asia,Kyrgyzstan,42
41069,8/14/2020,Asia,Kyrgyzstan,1487
0,3/18/2020,Asia,Kyrgyzstan,0
36719,8/2/2020,Asia,Kyrgyzstan,1409
0,1/17/2020,Asia,Kyrgyzstan,0
0,1/11/2020,Asia,Kyrgyzstan,0
52440,9/3/2020,Asia,Bahrain,190
2007,4/23/2020,Asia,Bahrain,7
50393,8/27/2020,Asia,Bahrain,186
3533,5/5/2020,Asia,Bahrain,8
46430,8/16/2020,Asia,Bahrain,170
0,1/8/2020,Asia,Bahrain,0
12425,9/30/2020,Asia,Myanmar,284
1807,9/9/2020,Asia,Myanmar,12
4299,9/18/2020,Asia,Myanmar,61
20033,10/7/2020,Asia,Myanmar,471
199,5/21/2020,Asia,Myanmar,6
236,6/6/2020,Asia,Myanmar,6
304,7/3/2020,Asia,Myanmar,6
15,4/1/2020,Asia,Myanmar,1
0,3/16/2020,Asia,Myanmar,0
375,8/17/2020,Asia,Myanmar,6
22,4/7/2020,Asia,Myanmar,1
0,1/22/2020,Asia,Myanmar,0
274,9/1/2020,Asia,Cambodia,0
287,10/24/2020,Asia,Cambodia,0
126,6/9/2020,Asia,Cambodia,0
114,4/4/2020,Asia,Cambodia,0
124,5/25/2020,Asia,Cambodia,0
125,5/30/2020,Asia,Cambodia,0
130,6/25/2020,Asia,Cambodia,0
1,2/1/2020,Asia,Cambodia,0
0,1/21/2020,Asia,Cambodia,0
0,1/24/2020,Asia,Cambodia,0
190665,9/6/2020,Asia,Indonesia,7940
299506,10/4/2020,Asia,Indonesia,11055
162884,8/28/2020,Asia,Indonesia,7064
450,3/22/2020,Asia,Indonesia,38
21745,5/24/2020,Asia,Indonesia,1351
354,6/28/2020,Asia,Vietnam,0
415,7/25/2020,Asia,Vietnam,0
268,4/23/2020,Asia,Vietnam,0
268,4/15/2020,Asia,Vietnam,0
355,7/3/2020,Asia,Vietnam,0
227,3/20/2020,Asia,Indonesia,19
355,7/2/2020,Asia,Vietnam,0
504281,10/13/2020,Asia,Iran,28816
24811,3/25/2020,Asia,Iran,1934
110767,5/13/2020,Asia,Iran,6733
98647,5/5/2020,Asia,Iran,6277
5,2/21/2020,Asia,Iran,2
0,2/19/2020,Asia,Iran,0
0,1/16/2020,Asia,Iran,0
26146,10/28/2020,Asia,South Korea,461
24422,10/8/2020,Asia,South Korea,427
24988,10/15/2020,Asia,South Korea,439
18706,8/27/2020,Asia,South Korea,313
8565,3/19/2020,Asia,South Korea,91
11190,5/24/2020,Asia,South Korea,266
13512,7/14/2020,Asia,South Korea,289
23,2/6/2020,Asia,South Korea,0
2,1/25/2020,Asia,South Korea,0
41994,9/1/2020,Asia,Uzbekistan,322
60342,10/10/2020,Asia,Uzbekistan,498
3554,5/31/2020,Asia,Uzbekistan,14
55,3/25/2020,Asia,Uzbekistan,0
1165,4/15/2020,Asia,Uzbekistan,4
4819,6/12/2020,Asia,Uzbekistan,19
149,3/31/2020,Asia,Uzbekistan,2
16,3/18/2020,Asia,Uzbekistan,0
0,3/8/2020,Asia,Uzbekistan,0
0,2/5/2020,Asia,Uzbekistan,0
38855,9/16/2020,Asia,Afghanistan,1436
39227,9/28/2020,Asia,Afghanistan,1453
39268,10/1/2020,Asia,Afghanistan,1458
42,3/25/2020,Asia,Afghanistan,1
235,4/3/2020,Asia,Afghanistan,4
32951,7/6/2020,Asia,Afghanistan,864
2894,5/5/2020,Asia,Afghanistan,90
0,2/9/2020,Asia,Afghanistan,0
0,1/2/2020,Asia,Afghanistan,0
1,3/25/2020,Asia,Timor Leste,0
24,7/27/2020,Asia,Timor Leste,0
24,5/9/2020,Asia,Timor Leste,0
24,6/15/2020,Asia,Timor Leste,0
1,3/23/2020,Asia,Timor Leste,0
0,3/6/2020,Asia,Timor Leste,0
0,2/1/2020,Asia,Timor Leste,0
0,1/16/2020,Asia,Timor Leste,0
0,1/4/2020,Asia,Timor Leste,0
0,1/11/2020,Asia,Timor Leste,0
0,4/12/2020,Asia,Tajikistan,0
7192,7/27/2020,Asia,Tajikistan,59
1118,5/16/2020,Asia,Tajikistan,33
8241,8/22/2020,Asia,Tajikistan,66
1936,5/21/2020,Asia,Tajikistan,44
345232,10/27/2020,Asia,Saudi Arabia,5313
767,3/25/2020,Asia,Saudi Arabia,1
37136,5/10/2020,Asia,Saudi Arabia,239
2179,4/5/2020,Asia,Saudi Arabia,29
4934,4/14/2020,Asia,Saudi Arabia,65
293037,8/13/2020,Asia,Saudi Arabia,3269
1563,4/1/2020,Asia,Saudi Arabia,10
1,3/5/2020,Asia,Saudi Arabia,0
392,3/22/2020,Asia,Saudi Arabia,0
0,1/30/2020,Asia,Saudi Arabia,0
0,1/14/2020,Asia,Saudi Arabia,0
3,2/9/2020,Asia,Philippines,1
41830,7/6/2020,Asia,Philippines,1290
27799,6/19/2020,Asia,Philippines,1116
157918,8/16/2020,Asia,Philippines,2600
301,8/29/2020,Asia,Mongolia,0
291,8/1/2020,Asia,Mongolia,0
204,6/20/2020,Asia,Mongolia,0
216,6/25/2020,Asia,Mongolia,0
0,2/23/2020,Asia,Mongolia,0
57742,9/30/2020,Asia,Singapore,27
57819,10/6/2020,Asia,Singapore,27
57915,10/20/2020,Asia,Singapore,28
42955,6/27/2020,Asia,Singapore,26
17101,5/2/2020,Asia,Singapore,16
150,3/9/2020,Asia,Singapore,0
58,2/14/2020,Asia,Singapore,0
16,2/1/2020,Asia,Singapore,0
0,1/14/2020,Asia,Singapore,0
0,1/7/2020,Asia,Singapore,0
257600,8/10/2020,Asia,Bangladesh,3399
7103,4/30/2020,Asia,Bangladesh,163
87520,6/15/2020,Asia,Bangladesh,1171
266498,8/13/2020,Asia,Bangladesh,3513
7239389,10/14/2020,Asia,India,110586
138845,5/25/2020,Asia,India,4021
724,3/27/2020,Asia,India,17
343091,6/16/2020,Asia,India,9900
425282,6/22/2020,Asia,India,13699
1287945,7/24/2020,Asia,India,30601
165799,5/29/2020,Asia,India,4706
10576,9/25/2020,Asia,Malaysia,133
12813,10/6/2020,Asia,Malaysia,137
14368,10/9/2020,Asia,Malaysia,146
12088,10/4/2020,Asia,Malaysia,137
9628,9/11/2020,Asia,Malaysia,128
18,2/11/2020,Asia,Malaysia,0
10052,9/18/2020,Asia,Malaysia,128
8634,6/29/2020,Asia,Malaysia,121
493,9/7/2020,Asia,Taiwan,7
395,4/17/2020,Asia,Taiwan,6
451,7/15/2020,Asia,Taiwan,7
467,7/29/2020,Asia,Taiwan,7
440,5/17/2020,Asia,Taiwan,7
455,7/23/2020,Asia,Taiwan,7
48,3/12/2020,Asia,Taiwan,1
66423,8/29/2020,Asia,Japan,1255
72234,9/8/2020,Asia,Japan,1377
82131,9/28/2020,Asia,Japan,1548
18297,6/27/2020,Asia,Japan,971
488,3/9/2020,Asia,Japan,7
20,2/3/2020,Asia,Japan,0
0,1/2/2020,Asia,Japan,0
5829,7/10/2020,Asia,Palestine,27
507,5/1/2020,Asia,Palestine,4
979,6/21/2020,Asia,Palestine,5
4458,7/6/2020,Asia,Palestine,20
21554,8/16/2020,Asia,Palestine,119
0,2/23/2020,Asia,Palestine,0
0,2/13/2020,Asia,Palestine,0
0,2/2/2020,Asia,Palestine,0
0,1/16/2020,Asia,Palestine,0
0,1/6/2020,Asia,Palestine,0
0,1/11/2020,Asia,Palestine,0
145,9/19/2020,Asia,Brunei Darussalam,3
147,10/21/2020,Asia,Brunei Darussalam,3
133,4/3/2020,Asia,Brunei Darussalam,1
141,5/13/2020,Asia,Brunei Darussalam,1
138,4/23/2020,Asia,Brunei Darussalam,1
138,4/30/2020,Asia,Brunei Darussalam,1
141,5/24/2020,Asia,Brunei Darussalam,1
138,5/6/2020,Asia,Brunei Darussalam,1
25,3/13/2020,Asia,Brunei Darussalam,0
0,3/1/2020,Asia,Brunei Darussalam,0
1,3/10/2020,Asia,Brunei Darussalam,0
0,2/14/2020,Asia,Brunei Darussalam,0
0,2/26/2020,Asia,Brunei Darussalam,0
0,1/14/2020,Asia,Brunei Darussalam,0
0,1/7/2020,Asia,Brunei Darussalam,0
0,1/1/2020,Asia,Brunei Darussalam,0
141,8/3/2020,Asia,Brunei Darussalam,3
123376,9/21/2020,Asia,Qatar,210
2728,4/12/2020,Asia,Qatar,6
102630,7/11/2020,Asia,Qatar,146
102110,7/10/2020,Asia,Qatar,142
107871,7/23/2020,Asia,Qatar,163
0,1/25/2020,Asia,Qatar,0
0,2/1/2020,Asia,Qatar,0
2045,10/6/2020,Asia,Yemen,592
2056,10/14/2020,Asia,Yemen,597
2033,9/27/2020,Asia,Yemen,588
1240,7/4/2020,Asia,Yemen,335
1831,8/12/2020,Asia,Yemen,523
